Cliente;Regional2;Gerencia2;SubCanal2;Categoria;Nevera
13769;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
13770;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
13771;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
13772;Regional 1;Gerencia_10;Subcanal_11;Categoria_3;0
13773;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
13774;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;1
13775;Regional 1;Gerencia_8;Subcanal_10;Categoria_5;0
13776;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13777;Regional 1;Gerencia_4;Subcanal_10;Categoria_6;0
13778;Regional 1;Gerencia_9;Subcanal_8;Categoria_2;1
13779;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13780;Regional 1;Gerencia_2;Subcanal_10;Categoria_2;0
13781;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
13782;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
13783;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13784;Regional 1;Gerencia_2;Subcanal_2;Categoria_2;1
13785;Regional 1;Gerencia_2;Subcanal_14;Categoria_5;1
13786;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13787;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
13788;Regional 1;Gerencia_2;Subcanal_8;Categoria_2;0
13789;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13790;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
13791;Regional 1;Gerencia_2;Subcanal_6;Categoria_2;0
13792;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
13793;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;1
13794;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;1
13795;Regional 1;Gerencia_5;Subcanal_3;Categoria_1;0
13796;Regional 1;Gerencia_3;Subcanal_1;Categoria_1;0
13797;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
13798;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;0
13799;Regional 1;Gerencia_10;Subcanal_2;Categoria_3;1
13800;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
13801;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
13802;Regional 1;Gerencia_1;Subcanal_9;Categoria_4;0
13803;Regional 1;Gerencia_5;Subcanal_4;Categoria_2;0
13804;Regional 1;Gerencia_4;Subcanal_14;Categoria_1;1
13805;Regional 1;Gerencia_6;Subcanal_8;Categoria_1;0
13806;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
13807;Regional 1;Gerencia_4;Subcanal_8;Categoria_4;0
13808;Regional 1;Gerencia_3;Subcanal_9;Categoria_1;0
13809;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
13810;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13811;Regional 1;Gerencia_7;Subcanal_23;Categoria_3;1
13812;Regional 1;Gerencia_11;Subcanal_25;Categoria_5;0
13813;Regional 1;Gerencia_7;Subcanal_19;Categoria_3;0
13814;Regional 1;Gerencia_7;Subcanal_8;Categoria_4;1
13815;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13816;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;1
13817;Regional 1;Gerencia_10;Subcanal_9;Categoria_1;0
13818;Regional 1;Gerencia_10;Subcanal_5;Categoria_1;1
13819;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;1
13820;Regional 1;Gerencia_3;Subcanal_11;Categoria_2;0
13821;Regional 1;Gerencia_10;Subcanal_5;Categoria_1;0
13822;Regional 1;Gerencia_10;Subcanal_8;Categoria_1;1
13823;Regional 1;Gerencia_6;Subcanal_5;Categoria_3;1
13824;Regional 1;Gerencia_8;Subcanal_4;Categoria_3;0
13825;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
13826;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
13827;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
13828;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
13829;Regional 1;Gerencia_3;Subcanal_5;Categoria_3;1
13830;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13831;Regional 1;Gerencia_9;Subcanal_2;Categoria_2;1
13832;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
13833;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13834;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
13835;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13836;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
13837;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
13838;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;1
13839;Regional 1;Gerencia_10;Subcanal_4;Categoria_2;1
13840;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
13841;Regional 1;Gerencia_8;Subcanal_4;Categoria_4;1
13842;Regional 1;Gerencia_4;Subcanal_10;Categoria_1;0
13843;Regional 1;Gerencia_1;Subcanal_6;Categoria_1;1
13844;Regional 1;Gerencia_3;Subcanal_9;Categoria_1;0
13845;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
13846;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13847;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13848;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13849;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;0
13850;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
13851;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13852;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
13853;Regional 1;Gerencia_10;Subcanal_9;Categoria_3;0
13854;Regional 1;Gerencia_8;Subcanal_5;Categoria_2;1
13855;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;0
13856;Regional 1;Gerencia_10;Subcanal_5;Categoria_5;0
13857;Regional 1;Gerencia_7;Subcanal_18;Categoria_5;1
13858;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
13859;Regional 1;Gerencia_8;Subcanal_5;Categoria_2;1
13860;Regional 1;Gerencia_10;Subcanal_4;Categoria_1;1
13861;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
13862;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;1
13863;Regional 1;Gerencia_7;Subcanal_30;Categoria_4;1
13864;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13865;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
13866;Regional 1;Gerencia_10;Subcanal_3;Categoria_5;1
13867;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
13868;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
13869;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13870;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13871;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;1
13872;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
13873;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13874;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;1
13875;Regional 1;Gerencia_6;Subcanal_21;Categoria_2;1
13876;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13877;Regional 1;Gerencia_9;Subcanal_1;Categoria_2;1
13878;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13879;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
13880;Regional 1;Gerencia_6;Subcanal_4;Categoria_3;1
13881;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;0
13882;Regional 1;Gerencia_8;Subcanal_10;Categoria_6;0
13883;Regional 1;Gerencia_2;Subcanal_7;Categoria_4;1
13884;Regional 1;Gerencia_4;Subcanal_1;Categoria_3;1
13885;Regional 1;Gerencia_10;Subcanal_11;Categoria_1;1
13886;Regional 1;Gerencia_1;Subcanal_6;Categoria_3;1
13887;Regional 1;Gerencia_9;Subcanal_10;Categoria_2;0
13888;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;1
13889;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
13890;Regional 1;Gerencia_4;Subcanal_5;Categoria_2;1
13891;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
13892;Regional 1;Gerencia_11;Subcanal_25;Categoria_6;0
13893;Regional 1;Gerencia_6;Subcanal_16;Categoria_3;1
13894;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;0
13895;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
13896;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;1
13897;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
13898;Regional 1;Gerencia_9;Subcanal_5;Categoria_2;0
13899;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
13900;Regional 1;Gerencia_6;Subcanal_11;Categoria_2;0
13901;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13902;Regional 1;Gerencia_10;Subcanal_6;Categoria_3;0
13903;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
13904;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
13905;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
13906;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
13907;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13908;Regional 1;Gerencia_4;Subcanal_1;Categoria_2;1
13909;Regional 1;Gerencia_6;Subcanal_14;Categoria_2;1
13910;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
13911;Regional 1;Gerencia_8;Subcanal_8;Categoria_2;1
13912;Regional 1;Gerencia_3;Subcanal_10;Categoria_3;0
13913;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13914;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
13915;Regional 1;Gerencia_6;Subcanal_5;Categoria_2;0
13916;Regional 1;Gerencia_6;Subcanal_6;Categoria_1;0
13917;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
13918;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
13919;Regional 1;Gerencia_6;Subcanal_8;Categoria_2;0
13920;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
13921;Regional 1;Gerencia_6;Subcanal_1;Categoria_1;1
13922;Regional 1;Gerencia_8;Subcanal_5;Categoria_3;0
13923;Regional 1;Gerencia_8;Subcanal_4;Categoria_3;1
13924;Regional 1;Gerencia_1;Subcanal_1;Categoria_3;0
13925;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
13926;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
13927;Regional 1;Gerencia_10;Subcanal_11;Categoria_1;1
13928;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13929;Regional 1;Gerencia_5;Subcanal_4;Categoria_1;0
13930;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;0
13931;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13932;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
13933;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13934;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13935;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
13936;Regional 1;Gerencia_6;Subcanal_8;Categoria_3;1
13937;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13938;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;0
13939;Regional 1;Gerencia_1;Subcanal_7;Categoria_3;0
13940;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13941;Regional 1;Gerencia_10;Subcanal_5;Categoria_4;0
13942;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
13943;Regional 1;Gerencia_6;Subcanal_6;Categoria_3;1
13944;Regional 1;Gerencia_1;Subcanal_11;Categoria_2;0
13945;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;0
13946;Regional 1;Gerencia_8;Subcanal_5;Categoria_2;1
13947;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
13948;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13949;Regional 1;Gerencia_2;Subcanal_1;Categoria_3;0
13950;Regional 1;Gerencia_2;Subcanal_5;Categoria_3;1
13951;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
13952;Regional 1;Gerencia_9;Subcanal_8;Categoria_2;1
13953;Regional 1;Gerencia_3;Subcanal_2;Categoria_2;1
13954;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
13955;Regional 1;Gerencia_10;Subcanal_4;Categoria_5;0
13956;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
13957;Regional 1;Gerencia_4;Subcanal_6;Categoria_2;0
13958;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
13959;Regional 1;Gerencia_9;Subcanal_6;Categoria_1;0
13960;Regional 1;Gerencia_6;Subcanal_5;Categoria_2;1
13961;Regional 1;Gerencia_2;Subcanal_1;Categoria_5;0
13962;Regional 1;Gerencia_3;Subcanal_3;Categoria_2;0
13963;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
13964;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
13965;Regional 1;Gerencia_3;Subcanal_10;Categoria_1;1
13966;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;1
13967;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;1
13968;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13969;Regional 1;Gerencia_3;Subcanal_9;Categoria_2;0
13970;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;1
13971;Regional 1;Gerencia_6;Subcanal_5;Categoria_1;1
13972;Regional 1;Gerencia_8;Subcanal_13;Categoria_3;0
13973;Regional 1;Gerencia_2;Subcanal_3;Categoria_3;0
13974;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
13975;Regional 1;Gerencia_10;Subcanal_3;Categoria_5;0
13976;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13977;Regional 1;Gerencia_4;Subcanal_9;Categoria_2;0
13978;Regional 1;Gerencia_6;Subcanal_5;Categoria_2;1
13979;Regional 1;Gerencia_8;Subcanal_10;Categoria_2;0
13980;Regional 1;Gerencia_8;Subcanal_4;Categoria_3;0
13981;Regional 1;Gerencia_10;Subcanal_11;Categoria_5;0
13982;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;0
13983;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;1
13984;Regional 1;Gerencia_10;Subcanal_2;Categoria_3;1
13985;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
13986;Regional 1;Gerencia_7;Subcanal_20;Categoria_3;1
13987;Regional 1;Gerencia_3;Subcanal_6;Categoria_3;0
13988;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
13989;Regional 1;Gerencia_3;Subcanal_5;Categoria_2;1
13990;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
13991;Regional 1;Gerencia_3;Subcanal_6;Categoria_2;1
13992;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
13993;Regional 1;Gerencia_10;Subcanal_8;Categoria_5;1
13994;Regional 1;Gerencia_4;Subcanal_4;Categoria_1;1
13995;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
13996;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;1
13997;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
13998;Regional 1;Gerencia_4;Subcanal_2;Categoria_1;1
13999;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
14000;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
14001;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
14002;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;1
14003;Regional 1;Gerencia_6;Subcanal_4;Categoria_2;1
14004;Regional 1;Gerencia_1;Subcanal_8;Categoria_1;0
14005;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
14006;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
14007;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;1
14008;Regional 1;Gerencia_3;Subcanal_2;Categoria_4;1
14009;Regional 1;Gerencia_6;Subcanal_4;Categoria_4;0
14010;Regional 1;Gerencia_4;Subcanal_4;Categoria_2;1
14011;Regional 1;Gerencia_6;Subcanal_8;Categoria_1;0
14012;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;1
14013;Regional 1;Gerencia_10;Subcanal_6;Categoria_2;0
14014;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
14015;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
14016;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;0
14017;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
14018;Regional 1;Gerencia_5;Subcanal_4;Categoria_1;0
14019;Regional 1;Gerencia_1;Subcanal_2;Categoria_2;0
14020;Regional 1;Gerencia_10;Subcanal_11;Categoria_5;1
14021;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;1
14022;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
14023;Regional 1;Gerencia_10;Subcanal_5;Categoria_2;0
14024;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
14025;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
14026;Regional 1;Gerencia_2;Subcanal_6;Categoria_2;0
14027;Regional 1;Gerencia_9;Subcanal_8;Categoria_1;1
14028;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;0
14029;Regional 1;Gerencia_8;Subcanal_5;Categoria_3;1
14030;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;0
14031;Regional 1;Gerencia_1;Subcanal_3;Categoria_1;1
14032;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
14033;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
14034;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;0
14035;Regional 1;Gerencia_9;Subcanal_5;Categoria_1;0
14036;Regional 1;Gerencia_2;Subcanal_3;Categoria_2;0
14037;Regional 1;Gerencia_6;Subcanal_11;Categoria_2;0
14038;Regional 1;Gerencia_4;Subcanal_9;Categoria_3;0
14039;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
14040;Regional 1;Gerencia_8;Subcanal_6;Categoria_3;1
14041;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
14042;Regional 1;Gerencia_6;Subcanal_4;Categoria_3;1
14043;Regional 1;Gerencia_6;Subcanal_6;Categoria_3;1
14044;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;1
14045;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;0
14046;Regional 1;Gerencia_8;Subcanal_11;Categoria_2;0
14047;Regional 1;Gerencia_6;Subcanal_8;Categoria_1;1
14048;Regional 1;Gerencia_8;Subcanal_3;Categoria_3;0
14049;Regional 1;Gerencia_6;Subcanal_14;Categoria_2;0
14050;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;0
14051;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
14052;Regional 1;Gerencia_8;Subcanal_2;Categoria_2;1
14053;Regional 1;Gerencia_2;Subcanal_9;Categoria_2;0
14054;Regional 1;Gerencia_11;Subcanal_25;Categoria_6;0
14055;Regional 1;Gerencia_10;Subcanal_14;Categoria_1;0
14056;Regional 1;Gerencia_11;Subcanal_25;Categoria_5;0
14057;Regional 1;Gerencia_2;Subcanal_9;Categoria_3;0
14058;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;0
14059;Regional 1;Gerencia_9;Subcanal_7;Categoria_1;0
14060;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;1
14061;Regional 1;Gerencia_1;Subcanal_3;Categoria_3;0
14062;Regional 1;Gerencia_4;Subcanal_8;Categoria_2;0
14063;Regional 1;Gerencia_2;Subcanal_2;Categoria_1;0
14064;Regional 1;Gerencia_2;Subcanal_4;Categoria_1;0
14065;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
14066;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
14067;Regional 1;Gerencia_3;Subcanal_3;Categoria_4;0
14068;Regional 1;Gerencia_8;Subcanal_3;Categoria_2;0
14069;Regional 1;Gerencia_6;Subcanal_6;Categoria_1;0
14070;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
14071;Regional 1;Gerencia_4;Subcanal_8;Categoria_3;1
14072;Regional 1;Gerencia_1;Subcanal_1;Categoria_2;1
14073;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
14074;Regional 1;Gerencia_8;Subcanal_5;Categoria_1;1
14075;Regional 1;Gerencia_10;Subcanal_11;Categoria_1;0
14076;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
14077;Regional 1;Gerencia_5;Subcanal_3;Categoria_2;0
14078;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;1
14079;Regional 1;Gerencia_6;Subcanal_3;Categoria_3;1
14080;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
14081;Regional 1;Gerencia_10;Subcanal_4;Categoria_3;1
14082;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;1
14083;Regional 1;Gerencia_8;Subcanal_9;Categoria_2;0
14084;Regional 1;Gerencia_3;Subcanal_3;Categoria_3;0
14085;Regional 1;Gerencia_10;Subcanal_21;Categoria_2;0
14086;Regional 1;Gerencia_8;Subcanal_1;Categoria_2;1
14087;Regional 1;Gerencia_8;Subcanal_11;Categoria_1;0
14088;Regional 1;Gerencia_6;Subcanal_11;Categoria_3;0
14089;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;0
14090;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;0
14091;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
14092;Regional 1;Gerencia_8;Subcanal_10;Categoria_4;0
14093;Regional 1;Gerencia_1;Subcanal_3;Categoria_2;0
14094;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
14095;Regional 1;Gerencia_8;Subcanal_8;Categoria_3;0
14096;Regional 1;Gerencia_9;Subcanal_1;Categoria_2;0
14097;Regional 1;Gerencia_3;Subcanal_10;Categoria_2;1
14098;Regional 1;Gerencia_2;Subcanal_4;Categoria_3;1
14099;Regional 1;Gerencia_6;Subcanal_3;Categoria_1;1
14100;Regional 1;Gerencia_10;Subcanal_31;Categoria_1;0
14101;Regional 1;Gerencia_6;Subcanal_4;Categoria_1;1
14102;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
14103;Regional 1;Gerencia_2;Subcanal_4;Categoria_3;1
14104;Regional 1;Gerencia_10;Subcanal_6;Categoria_1;0
14105;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
14106;Regional 1;Gerencia_10;Subcanal_3;Categoria_4;1
14107;Regional 1;Gerencia_2;Subcanal_4;Categoria_2;1
14108;Regional 1;Gerencia_1;Subcanal_4;Categoria_1;1
14109;Regional 1;Gerencia_10;Subcanal_11;Categoria_4;1
14110;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
14111;Regional 1;Gerencia_6;Subcanal_1;Categoria_1;0
14112;Regional 1;Gerencia_9;Subcanal_3;Categoria_3;0
14113;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;1
14114;Regional 1;Gerencia_9;Subcanal_3;Categoria_2;0
14115;Regional 1;Gerencia_9;Subcanal_3;Categoria_5;1
14116;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;1
14117;Regional 1;Gerencia_1;Subcanal_8;Categoria_2;1
14118;Regional 1;Gerencia_3;Subcanal_10;Categoria_1;0
14119;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;1
14120;Regional 1;Gerencia_3;Subcanal_4;Categoria_2;1
14121;Regional 1;Gerencia_3;Subcanal_4;Categoria_3;1
14122;Regional 1;Gerencia_6;Subcanal_10;Categoria_1;1
14123;Regional 1;Gerencia_1;Subcanal_13;Categoria_1;0
14124;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;1
14125;Regional 1;Gerencia_1;Subcanal_6;Categoria_2;1
14126;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;0
14127;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;1
14128;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;1
14129;Regional 1;Gerencia_10;Subcanal_10;Categoria_5;0
14130;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;0
14131;Regional 1;Gerencia_10;Subcanal_8;Categoria_1;0
14132;Regional 1;Gerencia_4;Subcanal_5;Categoria_3;1
14133;Regional 1;Gerencia_1;Subcanal_8;Categoria_3;0
14134;Regional 1;Gerencia_3;Subcanal_2;Categoria_1;0
14135;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
14136;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;1
14137;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;1
14138;Regional 1;Gerencia_8;Subcanal_2;Categoria_1;1
14139;Regional 1;Gerencia_8;Subcanal_4;Categoria_2;1
14140;Regional 1;Gerencia_8;Subcanal_3;Categoria_1;1
14141;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
14142;Regional 1;Gerencia_10;Subcanal_3;Categoria_4;0
14143;Regional 1;Gerencia_6;Subcanal_3;Categoria_2;0
14144;Regional 1;Gerencia_4;Subcanal_3;Categoria_1;0
14145;Regional 1;Gerencia_10;Subcanal_3;Categoria_3;1
14146;Regional 1;Gerencia_4;Subcanal_10;Categoria_2;1
14147;Regional 1;Gerencia_8;Subcanal_1;Categoria_1;1
14148;Regional 1;Gerencia_3;Subcanal_1;Categoria_2;0
14149;Regional 1;Gerencia_1;Subcanal_2;Categoria_1;0
14150;Regional 1;Gerencia_8;Subcanal_6;Categoria_1;0
14151;Regional 1;Gerencia_1;Subcanal_1;Categoria_1;1
14152;Regional 1;Gerencia_4;Subcanal_3;Categoria_3;1
14153;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
14154;Regional 1;Gerencia_9;Subcanal_10;Categoria_4;1
14155;Regional 1;Gerencia_4;Subcanal_3;Categoria_2;1
14156;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
14157;Regional 1;Gerencia_10;Subcanal_11;Categoria_2;1
14158;Regional 1;Gerencia_6;Subcanal_2;Categoria_1;1
14159;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
14160;Regional 1;Gerencia_8;Subcanal_1;Categoria_3;1
14161;Regional 1;Gerencia_8;Subcanal_7;Categoria_3;1
14162;Regional 1;Gerencia_10;Subcanal_8;Categoria_5;1
14163;Regional 1;Gerencia_10;Subcanal_1;Categoria_6;1
14164;Regional 1;Gerencia_10;Subcanal_1;Categoria_2;1
14165;Regional 1;Gerencia_10;Subcanal_11;Categoria_1;1
14166;Regional 1;Gerencia_4;Subcanal_4;Categoria_4;1
14167;Regional 1;Gerencia_10;Subcanal_3;Categoria_2;0
14168;Regional 1;Gerencia_9;Subcanal_3;Categoria_1;0
14169;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;0
14170;Regional 1;Gerencia_6;Subcanal_2;Categoria_2;1
14171;Regional 1;Gerencia_10;Subcanal_8;Categoria_3;0
14172;Regional 1;Gerencia_10;Subcanal_8;Categoria_2;0
14173;Regional 1;Gerencia_10;Subcanal_2;Categoria_1;1
14174;Regional 1;Gerencia_8;Subcanal_8;Categoria_2;0
14175;Regional 1;Gerencia_9;Subcanal_9;Categoria_1;0
14176;Regional 1;Gerencia_10;Subcanal_3;Categoria_1;1
14177;Regional 1;Gerencia_3;Subcanal_3;Categoria_1;0
14178;Regional 1;Gerencia_8;Subcanal_8;Categoria_2;0
